game_id,names,min_players,max_players,min_time,max_time,year,avg_rating,geek_rating,num_votes,age,mechanic,owned,category,designer,weight
235512,Loot Island,2,5,30,60,2017,6.716810000000001,5.76765,329,10,"Hand Management, Set Collection",606,Card Game,Aaron Haag,2.1818
59936,Battle Merchants,2,4,120,120,2014,6.85054,5.76751,280,10,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Time Track",528,"Economic, Fantasy",Gil Hova,2.8824
1927,Munchkin,3,6,60,120,2001,5.93112,5.76741,32992,10,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",56239,"Card Game, Fantasy, Fighting, Humor",Steve Jackson (I),1.7899
175334,The Undercity: An Iron Kingdoms Adventure Board Game,2,4,60,120,2015,7.147939999999999,5.7672099999999995,262,14,"Co-operative Play, Dice Rolling, Grid Movement, Role Playing, Variable Player Powers",691,"Adventure, Exploration, Fantasy, Fighting, Miniatures","David Carl, Will Schoonover",2.8125
10226,Thunder at the Crossroads (second edition),2,2,360,360,1993,7.673310000000001,5.767,170,12,"Dice Rolling, Hex-and-Counter, Simulation",474,"American Civil War, Wargame","Dean Essig, David A. Powell",3.4333
21358,Savage Worlds,2,10,240,240,2003,7.9802100000000005,5.76689,144,0,Role Playing,314,Miniatures,Shane Lacy Hensley,2.8824
163027,Loop Inc.,2,4,20,40,2015,6.5004800000000005,5.7668099999999995,412,13,"Action / Movement Programming, Hand Management",981,"Science Fiction, Travel",Scott Almes,2.5
233961,Claim,2,2,25,25,2017,7.0673699999999995,5.76655,226,10,Trick-taking,512,"Card Game, Fantasy",Scott Almes,2.0
1125,Big Shot,2,4,30,30,2001,6.49073,5.76652,395,10,"Area Control / Area Influence, Auction/Bidding, Dice Rolling",573,Economic,Alex Randolph,2.0256
169275,Pixel Tactics 4,2,2,45,45,2015,7.56847,5.76635,176,12,"Hand Management, Variable Player Powers",1094,"Card Game, Fantasy, Fighting, Video Game Theme","D. Brad Talton, Jr.",2.0
176146,The Lamps Are Going Out,2,4,180,240,2016,7.58443,5.7657300000000005,185,12,"Action Point Allowance System, Campaign / Battle Card Driven, Dice Rolling",415,"Wargame, World War I",Kirk Uhlmann,2.6923
67601,D-Day at Peleliu,1,2,180,300,2015,8.24667,5.7657300000000005,135,12,"Hex-and-Counter, Simulation",735,"Wargame, World War II",John H. Butterfield,4.0
175695,Minerva,1,4,60,90,2015,7.01,5.7657300000000005,235,10,Tile Placement,428,City Building,Hisashi Hayashi,2.875
1799,Warlord: Saga of the Storm,2,4,10,10,2001,6.76403,5.7657,370,10,none,580,"Card Game, Collectible Components, Fantasy","Oliver Schaaf, Dave Williams (II)",2.7105
125996,Mythic Battles,2,4,45,45,2012,6.91989,5.76569,277,14,"Campaign / Battle Card Driven, Dice Rolling, Modular Board",841,"Ancient, Card Game, Mythology, Wargame",Benoit Vogt,2.9118
39383,Frontline: D-Day,1,4,60,60,2010,6.711930000000001,5.76567,332,0,"Campaign / Battle Card Driven, Hand Management, Simulation",718,"Card Game, Wargame, World War II",Dan Verssen,2.4667
130680,iKNOW,2,6,60,60,2012,6.3775699999999995,5.76542,548,15,Betting/Wagering,803,"Card Game, Party Game, Trivia",none,1.6429
6923,BattleTech: CityTech,2,6,90,90,1986,6.7247699999999995,5.76526,323,12,"Dice Rolling, Hex-and-Counter, Variable Player Powers",865,"Miniatures, Science Fiction, Wargame","L. Ross Babcock, III, Forest Brown, Tara Gallagher, Sam Lewis, Mike Nystul, Bryan Nystul, Jordan Weisman, Wm. John Wheeler",3.4242
90,Star Wars: Episode 1 – Clash of the Lightsabers,2,2,20,20,1999,6.274830000000001,5.76512,550,8,Hand Management,966,"Card Game, Movies / TV / Radio theme, Science Fiction",Craig Van Ness,1.4262
155460,The Hobbit: An Unexpected Journey Deck-Building Game,2,5,45,45,2014,6.99511,5.76468,281,15,Deck / Pool Building,787,"Card Game, Movies / TV / Radio theme",Erik V Larsen,2.1818
182074,Antarctica,2,4,45,90,2015,6.350619999999999,5.76449,497,10,"Area Control / Area Influence, Area Movement",813,none,Charles Chevallier,2.7692
160784,Fidelitas,1,4,30,30,2015,6.310919999999999,5.76419,538,10,Hand Management,1359,"Card Game, Medieval","Philip duBarry, Jason Kotarski",1.8182
3095,Star Trek: The Adventure Game,1,2,180,180,1985,6.900189999999999,5.76414,282,10,"Action Point Allowance System, Hex-and-Counter, Variable Player Powers",709,"Adventure, Movies / TV / Radio theme, Science Fiction","Greg Costikyan, Doug Kaufman",2.1379
23981,Genesis,2,4,45,45,2006,6.45205,5.764130000000001,433,10,"Dice Rolling, Tile Placement",512,"Prehistoric, Territory Building",Reiner Knizia,2.0656
195237,Leaders of Euphoria: Choose a Better Oppressor,4,8,15,35,2017,6.643269999999999,5.764069999999999,341,12,"Memory, Partnerships, Take That",1077,"Bluffing, Card Game, Deduction, Party Game","Brian Henk, Clayton Skancke",1.8333
161757,New Salem,3,8,30,45,2015,6.4515199999999995,5.76403,440,14,"Card Drafting, Partnerships, Set Collection",838,"Bluffing, Card Game, City Building, Deduction","Brian Henk, Clayton Skancke",1.5556
1708,Stellar Conquest,2,4,240,240,1975,6.380319999999999,5.76375,532,12,"Card Drafting, Dice Rolling, Hex-and-Counter, Secret Unit Deployment",1338,"Economic, Science Fiction, Space Exploration, Wargame",Howard Thompson,3.137
210040,Illimat,2,4,15,60,2017,7.58402,5.763730000000001,244,12,"Hand Management, Set Collection",568,"Abstract Strategy, Card Game",Keith Baker,2.0
204728,BattleCON: Trials of Indines,2,2,10,45,2016,8.67105,5.7636199999999995,114,8,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection, Variable Player Powers",520,"Bluffing, Card Game, Deduction, Fighting, Video Game Theme","D. Brad Talton, Jr.",3.3333
133405,Island Siege,2,4,45,45,2013,6.81411,5.7635,280,13,"Card Drafting, Dice Rolling",612,"Card Game, Dice, Nautical",Dan Manfredini,1.92
15999,1825 Unit 3,2,2,120,120,2004,7.54875,5.76339,160,14,"Route/Network Building, Stock Holding, Tile Placement",320,"Trains, Transportation",Francis Tresham,3.6842
121423,Skyline,1,4,10,20,2012,6.00742,5.763330000000001,1238,10,"Dice Rolling, Press Your Luck, Set Collection",1696,"City Building, Dice",David Short,1.2925
43578,Monster Chase,1,5,10,10,2009,6.38618,5.76307,500,4,"Co-operative Play, Memory",1065,"Children's Game, Memory",Antoine Bauza,1.0312
11274,Devil's Horsemen,2,2,240,240,2004,7.34797,5.76304,202,12,Hex-and-Counter,1059,"Medieval, Wargame","Richard H. Berg, Mark Herman",3.5128
28185,The Kaiser's Pirates,1,4,90,90,2007,6.44515,5.762980000000001,499,9,"Dice Rolling, Hand Management",1020,"Card Game, Nautical, Wargame, World War I",James M. Day,2.2821
126,The Really Nasty Horse Racing Game,2,6,90,90,1987,6.30691,5.7629,687,12,Betting/Wagering,1028,"Animals, Racing",Simon Knock,1.68
200834,Sola Fide: The Reformation,2,2,45,45,2016,6.638389999999999,5.76288,327,12,"Area Control / Area Influence, Card Drafting, Simulation",768,"Card Game, Educational, Political, Religious","Christian Leonhard, Jason Matthews",2.0
144574,Last Chance for Victory,2,2,60,60,2014,8.81858,5.76281,105,15,"Dice Rolling, Hex-and-Counter",541,"American Civil War, Civil War, Wargame",Dean Essig,4.0
206754,Burke's Gambit,4,8,20,20,2016,6.73269,5.76259,387,14,"Dice Rolling, Memory, Partnerships, Player Elimination, Variable Player Powers, Voting",616,"Bluffing, Deduction, Negotiation, Party Game, Science Fiction",Robert Yates,1.4545
5297,World War I,2,2,180,180,1975,6.73187,5.76255,342,12,"Dice Rolling, Hex-and-Counter",923,"Wargame, World War I","Jim Dunnigan, Joseph Miranda",2.4035
1982,Black Spy,3,6,45,45,1981,6.27384,5.76245,555,14,Trick-taking,1290,"Card Game, Spies/Secret Agents",Alan R. Moon,1.4314
172896,Don't Turn Your Back,2,4,45,60,2015,7.152989999999999,5.76239,220,13,"Area Control / Area Influence, Deck / Pool Building, Worker Placement",431,Horror,Eric B. Vogel,2.3846
149910,Six Making,2,2,25,25,2013,7.7977300000000005,5.76235,185,12,Grid Movement,234,"Abstract Strategy, Puzzle",József Dorsonczky,1.7857
2580,Persian Gulf: Battle for the Middle East,2,2,300,300,1986,7.47912,5.7621199999999995,191,12,"Hex-and-Counter, Simulation",563,"Modern Warfare, Wargame","John Astell, Frank Chadwick",3.4815
161681,Lift Off! Get me off this Planet!,2,5,30,45,2015,6.91027,5.761819999999999,331,8,"Modular Board, Partnerships, Worker Placement",633,"Environmental, Science Fiction",Eduardo Baraf,1.8387
937,1825 Unit 1,2,5,180,180,1995,6.81151,5.76161,265,14,"Modular Board, Route/Network Building, Stock Holding",461,"Trains, Transportation",Francis Tresham,3.6087
3495,Harry Potter Trading Card Game,2,2,20,20,2001,6.18257,5.76158,897,9,"Action Point Allowance System, Hand Management, Variable Player Powers",1588,"Card Game, Collectible Components, Fantasy, Fighting, Novel-based","Skaff Elias, Mike Elliott, Paul Peterson",1.96
144743,Machina Arcana,1,4,150,150,2014,7.51147,5.76146,218,13,"Action Point Allowance System, Co-operative Play, Dice Rolling, Grid Movement",565,"Adventure, Dice, Exploration, Fighting, Horror, Mythology",Juraj Bilich,3.1111
127282,Al Rashid,2,5,100,100,2012,6.70481,5.7613900000000005,343,13,"Area Control / Area Influence, Set Collection, Variable Phase Order, Worker Placement",469,"Arabian, Economic","Giorgio De Michele, Pierluca Zizzi",3.48
38430,Timber Tom,2,4,60,60,2008,6.572430000000001,5.7613900000000005,378,0,"Area Enclosure, Dice Rolling",474,"Adventure, Puzzle, Racing",Marco Bing,1.8182
1152,The Mystic Wood,2,4,60,60,1980,6.48196,5.761369999999999,467,12,"Modular Board, Variable Player Powers",908,"Adventure, Exploration, Fantasy, Fighting, Medieval",Terence Peter Donnelly,1.4792
1681,Tokyo Express,1,2,180,180,1988,7.08144,5.7612,264,12,"Dice Rolling, Hex-and-Counter",1055,"Nautical, Wargame, World War II",Jon Southard,3.9615
1315,Africa,2,5,60,60,2001,6.00159,5.76103,1221,10,Set Collection,1314,Exploration,Reiner Knizia,1.7481
24396,War on Terror,3,6,120,120,2006,6.16418,5.76063,1091,14,Area Movement,1609,"Negotiation, Wargame","Andrew Sheerin, Andrew Tompkins",2.4851
123185,Axis & Allies 1941,2,5,60,180,2012,6.3774,5.76058,667,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships",2052,"Wargame, World War II","Larry Harris, Jr.",2.7015
170225,DRCongo,1,4,120,120,2015,7.0869100000000005,5.76034,217,14,"Auction/Bidding, Commodity Speculation, Dice Rolling, Route/Network Building, Variable Phase Order",535,"City Building, Economic, Industry / Manufacturing, Political, Transportation","Gary Dicken, Steve Kendall, Phil Kendall",3.5455
204675,The Arrival,2,4,75,90,2016,6.90975,5.7602400000000005,277,12,"Action Point Allowance System, Area Control / Area Influence, Hand Management, Point to Point Movement, Simultaneous Action Selection",485,"Ancient, Civilization, Mythology, Territory Building",Martin Wallace,2.6923
3992,Advanced Tobruk,2,2,180,180,2002,7.38726,5.76006,209,10,"Hex-and-Counter, Modular Board",421,"Wargame, World War II",Ray Tapio,4.1333
10989,ConHex,2,2,30,30,2002,6.8739300000000005,5.76,267,10,"Area Control / Area Influence, Pattern Building, Tile Placement",166,Abstract Strategy,Michail Antonow,2.3571
67917,Colonialism,2,4,90,90,2013,6.80527,5.7599800000000005,275,12,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management",649,"Bluffing, Political, World War I",Scott W. Leibbrandt,2.8889
82955,1655: Habemus Papam,3,4,30,30,2010,6.4892,5.75986,410,10,"Auction/Bidding, Set Collection",621,"Card Game, Pike and Shot, Religious",Christoph Bauer,2.1622
43,Airlines,2,6,90,90,1990,6.59545,5.75976,355,12,"Route/Network Building, Stock Holding",454,"Aviation / Flight, Economic",Alan R. Moon,2.4062
42560,The Hell of Stalingrad,1,4,90,90,2009,7.008789999999999,5.75964,247,10,Hand Management,472,"Card Game, Wargame, World War II",Steven Cunliffe,2.7273
93541,Urbania,2,5,45,45,2012,6.47863,5.75903,408,10,"Area Control / Area Influence, Hand Management",661,City Building,Simone Luciani,2.3902
228133,Crystal Clans,2,2,30,60,2018,7.580760000000001,5.758830000000001,197,14,"Grid Movement, Hand Management, Rock-Paper-Scissors, Time Track, Variable Player Powers",474,"Card Game, Fantasy","Colby Dauch, J. Arthur Ellis, Andrea Mezzotero",2.8571
218161,Pit Crew,2,9,15,30,2017,6.60181,5.75876,343,8,Pattern Recognition,685,"Racing, Real-time, Sports",Geoff Engelstein,1.2857
941,Turbo Taxi,2,4,30,30,2000,6.04927,5.75865,1036,8,none,1414,"Puzzle, Real-time",Friedemann Friese,1.4746
40761,Montego Bay,2,4,45,60,2009,6.275530000000001,5.7586,584,8,"Pick-up and Deliver, Simultaneous Action Selection",992,Transportation,Michael Feldkötter,1.8571
146579,Quilt Show,2,4,45,45,2014,6.48579,5.7584,386,10,"Card Drafting, Pattern Building, Set Collection, Tile Placement",660,none,"Steve Bennett, Judy Martin",1.9167
118776,Tahiti,2,4,45,60,2012,6.3775,5.75836,482,13,"Action Point Allowance System, Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Tile Placement",947,"Exploration, Mythology, Nautical, Transportation",David E. Whitcher,1.9167
5357,Von Manstein's Backhand Blow,1,2,120,120,2002,7.257739999999999,5.75824,216,12,Hex-and-Counter,626,"Wargame, World War II",Dirk Blennemann,3.1892
137238,Time 'n' Space,3,4,30,30,2013,6.33996,5.75822,484,10,"Pick-up and Deliver, Point to Point Movement, Set Collection, Simultaneous Action Selection",1109,"Economic, Negotiation, Real-time, Science Fiction, Transportation",Tobias Stapelfeldt,2.2308
21414,To The Last Man!,2,3,120,120,2009,7.62903,5.75814,155,12,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Secret Unit Deployment, Simulation",433,"Bluffing, Wargame, World War I",Tim Taylor,2.5
158534,Bring Out Yer Dead,2,5,30,45,2015,6.4234800000000005,5.757999999999999,483,12,"Action / Movement Programming, Area Control / Area Influence, Card Drafting, Set Collection",1123,"Horror, Renaissance",Arron Watts,2.0
1669,Mosby's Raiders,1,1,120,120,1985,6.58333,5.75796,390,12,"Area Movement, Campaign / Battle Card Driven",1091,"American Civil War, Wargame",Eric Lee Smith,2.4808
188720,Escape Room In A Box: The Werewolf Experiment,2,8,30,90,2016,7.476210000000001,5.7579400000000005,174,13,"Co-operative Play, Paper-and-Pencil",481,"Deduction, Educational, Party Game, Puzzle, Word Game","Juliana Patel, Ariel Rubin",2.3333
27266,Silent Death: The Next Millennium Deluxe Edition,2,8,120,120,1995,7.5175399999999994,5.7579199999999995,171,10,"Dice Rolling, Hex-and-Counter",457,"Fighting, Miniatures, Science Fiction, Wargame",Kevin Barrett,3.0
146158,New Haven,2,4,60,60,2013,6.5172099999999995,5.757680000000001,390,12,Tile Placement,608,City Building,"Brian Leet, Kevin Worden",2.069
13172,Kung Fu Fighting,2,6,30,30,2004,6.14697,5.75759,947,10,Hand Management,1111,"Card Game, Fighting, Humor","Cliff Bohm, Geoff Bottone, Colleen Skadl",1.2946
237251,Biosphere,2,6,30,90,2017,7.4816899999999995,5.7575199999999995,172,12,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Grid Movement",186,none,"Christoph Bauer, Max Kleinschroth, Philipp Rösch, Tilman Schneider",3.5
7290,Dynasty League Baseball,1,2,45,45,1985,7.5447,5.75741,188,11,Simulation,278,Sports,Michael Cieslinski,2.5
719,Tyranno Ex,2,4,120,120,1990,6.47302,5.757000000000001,417,12,"Card Drafting, Dice Rolling",869,"Fighting, Prehistoric",Karl-Heinz Schmiel,2.3542
129156,Battles of the Bulge: Celles,2,2,180,180,2012,7.78987,5.75694,148,13,"Chit-Pull System, Hex-and-Counter, Simulation",457,"Wargame, World War II",Roger Miller,2.3158
814,Aquarius,2,5,20,20,1998,5.98926,5.7569099999999995,1517,5,"Pattern Building, Tile Placement",2435,"Card Game, Religious",Andrew Looney,1.1409
147716,Mars Attacks: The Miniatures Game,2,2,120,120,2014,7.1867399999999995,5.75685,221,12,"Dice Rolling, Grid Movement, Hand Management",943,"Humor, Miniatures, Science Fiction, Wargame",Jake Thornton,2.2
16162,Target Arnhem: Across 6 Bridges,2,2,90,90,2005,6.5,5.75675,399,12,"Dice Rolling, Hex-and-Counter",1060,"Wargame, World War II","Tetsuya Nakamura, Jun Tajima",2.1143
25775,"Elusive Victory: The Air War over the Suez Canal, 1967-1973",2,2,240,240,2009,7.93648,5.75659,142,12,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",783,"Aviation / Flight, Modern Warfare, Wargame",Terry Simo,3.8649
63975,Level X,2,4,20,20,2010,6.343459999999999,5.756530000000001,466,8,"Dice Rolling, Set Collection",433,"Abstract Strategy, Dice, Number",Stefan Risthaus,1.1463
170300,Wombat Rescue,1,4,60,60,2015,6.673769999999999,5.75641,310,10,"Grid Movement, Modular Board, Pick-up and Deliver, Route/Network Building",695,"Animals, Humor",Matt Wolfe,2.1053
38429,Cornerstone,1,4,45,45,2008,7.29755,5.75606,204,0,"Dice Rolling, Partnerships, Route/Network Building",166,Action / Dexterity,Matt Mette,1.7308
212765,Songbirds,1,4,20,20,2016,7.015960000000001,5.75587,228,8,"Area Control / Area Influence, Hand Management",410,"Abstract Strategy, Animals, Card Game",ゆお (Yuo),1.875
54433,Nanuk,5,8,45,45,2009,6.21274,5.75552,619,0,"Auction/Bidding, Partnerships, Press Your Luck, Set Collection",914,"Animals, Bluffing, Card Game","Mark Goadrich, Brett Myers",1.5686
180591,Tumult Royale,2,4,40,40,2015,6.5696,5.75523,351,10,"Press Your Luck, Simultaneous Action Selection, Tile Placement",969,Real-time,"Klaus Teuber, Benjamin Teuber",2.1538
38553,Duck Dealer,2,5,180,240,2008,6.393009999999999,5.75519,472,14,Pick-up and Deliver,786,"Space Exploration, Transportation","Jeroen Doumen, Joris Wiersinga",3.7593
169215,Peak Oil,2,5,45,75,2017,6.9542600000000006,5.75518,265,10,"Press Your Luck, Set Collection, Simulation, Worker Placement",688,"Economic, Educational, Environmental, Political","Tobias Gohrbandt, Heiko Günther",3.125
129974,"Warhammer 40,000: Dark Vengeance",2,2,120,120,2012,7.34868,5.75512,189,10,"Dice Rolling, Modular Board, Variable Player Powers",722,"Fighting, Miniatures, Science Fiction",Rick Priestley,3.3
71593,Charon Inc.,2,5,60,60,2010,6.34584,5.7548699999999995,478,13,"Area Control / Area Influence, Auction/Bidding, Set Collection",737,Science Fiction,"Fred Binkitani, Emanuele Ornella",2.3
172969,Pixel Tactics 5,2,2,45,45,2015,7.4833300000000005,5.75476,170,12,"Hand Management, Variable Player Powers",1245,"Card Game, Expansion for Base-game, Fantasy, Fighting, Video Game Theme","D. Brad Talton, Jr.",2.75
17857,18Scan,2,4,180,180,2005,7.32983,5.75443,176,12,"Route/Network Building, Stock Holding, Tile Placement",186,"Economic, Trains, Transportation",David G. D. Hecht,3.6667
2638,Clash of Giants,2,2,180,180,2001,6.908919999999999,5.75439,258,12,Hex-and-Counter,566,"Wargame, World War I",Ted Raicer,2.2609
3597,Strat-O-Matic Hockey,2,2,90,90,1978,7.053260000000001,5.7542800000000005,247,11,none,427,Sports,Hal Richman,2.3333
1339,Dungeon!,1,8,30,30,1975,5.94917,5.7542800000000005,3055,8,"Dice Rolling, Role Playing, Variable Player Powers",6376,"Adventure, Exploration, Fantasy, Fighting","Chris Dupuis, Michael Gray, Gary Gygax, Larry Kessling, David R. Megarry, S. Schwab, Steve Winter",1.5735
225163,Reworld,2,4,50,90,2017,6.85755,5.754169999999999,261,12,none,389,Science Fiction,"Michael Kiesling, Wolfgang Kramer",3.1818
1582,Sicily: Triumph and Folly,2,2,60,60,2000,7.76985,5.75405,162,16,Hex-and-Counter,481,"Wargame, World War II",Dean Essig,4.0
12830,Die Weinhändler,3,5,45,45,2004,6.19069,5.75404,662,10,"Auction/Bidding, Hand Management, Set Collection",1089,Card Game,"Claudia Hely, Roman Pelek",1.8706
189192,Mi Tierra: New Era,2,6,60,120,2016,6.96811,5.75399,265,12,"Dice Rolling, Tile Placement, Worker Placement",731,"Economic, Farming, Industry / Manufacturing","Alberto Abudinen, Diego Benavente, Ketty Galleguillos",2.7273
216974,King's Road,2,5,30,30,2017,6.76835,5.75393,276,10,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection",709,Fantasy,Reiner Knizia,1.8333
75333,Target Earth,1,4,90,90,2010,6.73861,5.7538599999999995,303,12,"Co-operative Play, Dice Rolling, Simulation",508,Science Fiction,Jacobo Cagigal,3.0333
